,name,year,home,played against,week,team  score,opp score,month,team,5wkavyds,5wkavatt,5wkavrutd,5wkavnrec,5wkavrecyds,5wkavrectd,5wkavyds^2,5wkavatt^2,5wkavrutd^2,5wkavnrec^2,5wkavrecyds^2,5wkavrectd^2,Total points,Total points predicted
1183,C.Peerman,2013,0,18,9,20,22,10,CIN,5.8,2.6,0.0,0.0,0.0,0.0,33.64,6.76,0.0,0.0,0.0,0.0,0.0,2.26874
1184,C.Peerman,2013,0,4,15,20,30,12,CIN,5.0,2.2,0.0,0.0,0.0,0.0,25.0,4.84,0.0,0.0,0.0,0.0,0.0,1.70356
1185,C.Peerman,2013,1,8,16,42,14,12,CIN,2.2,1.2,0.0,0.0,0.0,0.0,4.84,1.44,0.0,0.0,0.0,0.0,0.6,2.67189
1186,C.Peerman,2013,1,1,17,34,17,12,CIN,3.4,1.6,0.0,0.0,0.0,0.0,11.56,2.56,0.0,0.0,0.0,0.0,0.0,2.30596
1187,C.Peerman,2014,1,12,3,33,7,9,CIN,3.4,1.6,0.0,0.0,0.0,0.0,11.56,2.56,0.0,0.0,0.0,0.0,1.5,3.32817
1188,C.Peerman,2014,0,10,7,0,27,10,CIN,4.2,1.4,0.0,0.0,0.0,0.0,17.64,1.96,0.0,0.0,0.0,0.0,0.5,1.49762
1189,C.Peerman,2014,1,11,9,33,23,11,CIN,4.2,1.4,0.0,0.2,1.0,0.0,17.64,1.96,0.0,0.04,1.0,0.0,3.1,1.66575
1190,C.Peerman,2014,1,3,10,3,24,11,CIN,6.0,2.4,0.0,0.6,5.4,0.0,36.0,5.76,0.0,0.36,29.16,0.0,-0.2,1.61025
1191,C.Peerman,2014,0,15,11,27,10,11,CIN,4.4,2.4,0.0,0.6,5.4,0.0,19.36,5.76,0.0,0.36,29.16,0.0,2.1,2.9098
1192,C.Peerman,2014,1,4,14,21,42,12,CIN,8.6,2.8,0.0,0.6,5.4,0.0,73.96,7.84,0.0,0.36,29.16,0.0,-2.0,2.91819
1193,C.Polk,2013,0,22,5,36,21,10,PHI,16.5,1.5,0.5,1.0,9.5,0.0,272.25,2.25,0.25,1.0,90.25,0.0,0.3,5.17965
1194,C.Polk,2013,1,6,14,34,20,12,PHI,1.5,1.0,0.0,0.0,0.0,0.0,2.25,1.0,0.0,0.0,0.0,0.0,11.0,1.84041
1195,C.Polk,2013,1,5,16,54,11,12,PHI,25.0,2.0,0.5,0.0,0.0,0.0,625.0,4.0,0.25,0.0,0.0,0.0,8.0,5.37913
1196,C.Polk,2013,0,21,17,24,22,12,PHI,6.0,1.0,0.5,0.5,4.0,0.0,36.0,1.0,0.25,0.25,16.0,0.0,3.4,4.20052
1197,C.Polk,2014,1,24,3,37,34,9,PHI,19.6,2.2,0.6,0.8,12.2,0.0,384.16,4.84,0.36,0.64,148.84,0.0,0.0,6.96093
1198,C.Polk,2014,0,30,4,21,26,9,PHI,13.0,1.6,0.4,0.4,8.4,0.0,169.0,2.56,0.16,0.16,70.56,0.0,0.0,2.23408
1199,C.Polk,2014,0,29,8,20,24,10,PHI,12.4,1.2,0.4,0.4,8.4,0.0,153.76,1.44,0.16,0.16,70.56,0.0,1.4,1.88498
1200,C.Polk,2014,0,9,9,31,21,11,PHI,5.0,1.0,0.2,0.6,8.6,0.0,25.0,1.0,0.04,0.36,73.96,0.0,11.0,2.92445
1201,C.Polk,2014,1,14,10,45,21,11,PHI,12.6,2.2,0.2,0.4,7.0,0.0,158.76,4.84,0.04,0.16,49.0,0.0,1.1,4.13645
1202,C.Polk,2014,0,7,11,20,53,11,PHI,14.8,3.2,0.2,0.2,0.2,0.0,219.04,10.24,0.04,0.04,0.04,0.0,-2.0,1.94236
1203,C.Polk,2014,1,12,12,43,24,11,PHI,14.8,3.8,0.2,0.2,0.2,0.0,219.04,14.44,0.04,0.04,0.04,0.0,2.0,5.14348
1204,C.Polk,2014,0,21,13,33,10,11,PHI,15.8,5.2,0.2,0.4,3.2,0.0,249.64,27.04,0.04,0.16,10.24,0.0,4.9,5.61762
1205,C.Polk,2014,1,21,15,27,38,12,PHI,23.0,6.8,0.2,0.2,3.0,0.0,529.0,46.24,0.04,0.04,9.0,0.0,12.6,5.13141
1206,C.Polk,2014,0,22,17,34,26,12,PHI,14.2,5.6,0.4,0.2,3.0,0.0,201.64,31.36,0.16,0.04,9.0,0.0,9.8,5.83884
1207,C.Rainey,2012,1,20,2,27,10,9,PIT,2.5,1.0,0.0,0.5,-0.5,0.0,6.25,1.0,0.0,0.25,0.25,0.0,0.8,2.41398
1208,C.Rainey,2012,0,27,3,31,34,9,PIT,1.5,1.0,0.0,0.5,2.5,0.0,2.25,1.0,0.0,0.25,6.25,0.0,3.0,3.0954
1209,C.Rainey,2012,1,23,5,16,14,10,PIT,3.5,1.0,0.0,1.0,11.5,0.0,12.25,1.0,0.0,1.0,132.25,0.0,0.6,2.12407
1210,C.Rainey,2012,0,12,6,23,26,10,PIT,0.0,0.5,0.0,0.5,3.0,0.0,0.0,0.25,0.0,0.25,9.0,0.0,1.2,1.6839
1211,C.Rainey,2012,0,2,7,24,17,10,PIT,3.0,1.4,0.0,1.2,9.0,0.0,9.0,1.96,0.0,1.44,81.0,0.0,8.5,2.58694
1212,C.Rainey,2012,1,24,8,27,12,10,PIT,5.4,1.8,0.2,1.2,10.8,0.0,29.16,3.24,0.04,1.44,116.64,0.0,2.1,2.09789
1213,C.Rainey,2012,0,22,9,24,20,11,PIT,10.0,2.2,0.2,1.2,8.8,0.0,100.0,4.84,0.04,1.44,77.44,0.0,-1.9,2.86884
1214,C.Rainey,2012,1,26,10,16,13,11,PIT,9.4,2.0,0.2,1.2,3.6,0.0,88.36,4.0,0.04,1.44,12.96,0.0,-2.0,2.00625
1215,C.Rainey,2012,1,1,11,10,13,11,PIT,9.4,1.8,0.2,1.0,2.4,0.0,88.36,3.24,0.04,1.0,5.76,0.0,0.0,1.83426
1216,C.Rainey,2012,0,3,12,14,20,11,PIT,9.4,1.8,0.2,0.8,0.0,0.0,88.36,3.24,0.04,0.64,0.0,0.0,5.2,1.50182
1217,C.Rainey,2012,0,1,13,23,20,12,PIT,9.4,2.0,0.2,1.4,1.4,0.0,88.36,4.0,0.04,1.96,1.96,0.0,0.0,2.37918
1218,C.Rainey,2012,1,28,14,24,34,12,PIT,4.2,1.2,0.2,1.2,2.4,0.0,17.64,1.44,0.04,1.44,5.76,0.0,0.6,1.85671
1219,C.Rainey,2012,0,21,15,24,27,12,PIT,4.6,1.2,0.2,0.8,3.0,0.0,21.16,1.44,0.04,0.64,9.0,0.0,1.5,1.71478
1220,C.Rainey,2012,1,2,16,10,13,12,PIT,7.6,1.8,0.2,0.8,3.0,0.0,57.76,3.24,0.04,0.64,9.0,0.0,0.0,1.37076
1221,C.Rainey,2012,1,3,17,24,10,12,PIT,7.6,1.8,0.2,0.8,3.0,0.0,57.76,3.24,0.04,0.64,9.0,0.0,0.2,2.19949
1222,C.Sims,2014,0,24,11,27,7,11,TB,11.5,4.0,0.0,1.0,8.5,0.0,132.25,16.0,0.0,1.0,72.25,0.0,4.4,5.29903
1223,C.Sims,2014,0,5,12,13,21,11,TB,18.0,6.5,0.0,1.5,4.0,0.0,324.0,42.25,0.0,2.25,16.0,0.0,3.3,4.50737
1224,C.Sims,2014,1,2,13,13,14,11,TB,11.0,3.0,0.0,1.0,5.5,0.0,121.0,9.0,0.0,1.0,30.25,0.0,5.5,2.22461
1225,C.Sims,2014,0,6,14,17,34,12,TB,3.0,2.5,0.0,2.0,24.5,0.0,9.0,6.25,0.0,4.0,600.25,0.0,2.0,3.97981
1226,C.Sims,2014,0,14,15,17,19,12,TB,16.6,7.4,0.0,2.4,21.8,0.0,275.56,54.76,0.0,5.76,475.24,0.0,5.9,4.96195
1227,C.Sims,2014,1,7,16,3,20,12,TB,18.8,7.2,0.0,2.6,27.4,0.0,353.44,51.84,0.0,6.76,750.76,0.0,2.9,5.06189
1228,C.Sims,2014,1,15,17,20,23,12,TB,11.4,5.4,0.0,2.6,31.8,0.0,129.96,29.16,0.0,6.76,1011.24,0.0,13.5,6.31896
1229,C.Spiller,2010,0,7,2,7,34,9,BUF,3.0,3.5,0.0,2.0,4.0,0.0,9.0,12.25,0.0,4.0,16.0,0.0,2.6,5.06917
1230,C.Spiller,2010,0,19,3,30,38,9,BUF,1.5,0.5,0.0,2.0,11.5,0.0,2.25,0.25,0.0,4.0,132.25,0.0,9.9,4.94748
1231,C.Spiller,2010,1,20,4,14,38,10,BUF,14.5,2.0,0.0,1.5,5.0,0.5,210.25,4.0,0.0,2.25,25.0,0.25,1.5,3.81072
1232,C.Spiller,2010,1,11,5,26,36,10,BUF,5.5,1.0,0.0,0.5,2.0,0.0,30.25,1.0,0.0,0.25,4.0,0.0,3.4,2.33269
1233,C.Spiller,2010,0,1,7,34,37,10,BUF,16.0,3.8,0.0,2.6,9.6,0.2,256.0,14.44,0.0,6.76,92.16,0.04,1.3,6.62281
1234,C.Spiller,2010,0,26,8,10,13,10,BUF,21.4,3.8,0.0,1.8,8.0,0.2,457.96,14.44,0.0,3.24,64.0,0.04,2.5,3.83504
1235,C.Spiller,2010,1,5,9,19,22,11,BUF,24.2,4.8,0.0,1.8,9.0,0.2,585.64,23.04,0.0,3.24,81.0,0.04,2.5,4.52258
1236,C.Spiller,2010,1,6,10,14,12,11,BUF,22.4,5.4,0.0,1.4,8.0,0.0,501.76,29.16,0.0,1.96,64.0,0.0,1.4,3.76236
1237,C.Spiller,2010,0,8,13,14,38,12,BUF,23.0,5.4,0.0,1.2,7.2,0.0,529.0,29.16,0.0,1.44,51.84,0.0,3.6,3.59056
1238,C.Spiller,2010,1,3,14,13,6,12,BUF,23.8,5.8,0.0,1.4,6.8,0.0,566.44,33.64,0.0,1.96,46.24,0.0,1.3,4.16883
1239,C.Spiller,2010,0,18,15,17,14,12,BUF,23.8,6.0,0.0,1.4,6.8,0.0,566.44,36.0,0.0,1.96,46.24,0.0,3.7,3.54474
1240,C.Spiller,2010,1,19,16,3,34,12,BUF,23.6,6.6,0.0,1.0,5.4,0.0,556.96,43.56,0.0,1.0,29.16,0.0,4.4,3.82412
1241,C.Spiller,2010,0,20,17,7,38,1,BUF,25.6,6.4,0.0,1.2,15.2,0.0,655.36,40.96,0.0,1.44,231.04,0.0,0.5,4.57747
1242,C.Spiller,2011,0,26,1,41,7,9,BUF,23.8,6.6,0.0,1.2,15.2,0.0,566.44,43.56,0.0,1.44,231.04,0.0,8.1,6.55759
1243,C.Spiller,2011,1,27,2,38,35,9,BUF,20.0,6.2,0.2,1.0,16.0,0.0,400.0,38.44,0.04,1.0,256.0,0.0,6.9,5.62719
1244,C.Spiller,2011,1,19,3,34,31,9,BUF,26.0,5.4,0.2,1.2,17.2,0.0,676.0,29.16,0.04,1.44,295.84,0.0,-0.4,6.22537
1245,C.Spiller,2011,0,2,4,20,23,10,BUF,23.4,3.8,0.2,1.0,11.6,0.0,547.56,14.44,0.04,1.0,134.56,0.0,2.1,3.37537
1246,C.Spiller,2011,1,23,5,31,24,10,BUF,19.8,3.2,0.2,0.8,2.6,0.0,392.04,10.24,0.04,0.64,6.76,0.0,1.6,3.96957
1247,C.Spiller,2011,0,22,6,24,27,10,BUF,21.4,3.0,0.2,1.2,3.2,0.0,457.96,9.0,0.04,1.44,10.24,0.0,3.9,3.30255
1248,C.Spiller,2011,1,24,8,23,0,10,BUF,18.2,2.0,0.0,2.0,10.0,0.0,331.24,4.0,0.0,4.0,100.0,0.0,0.9,5.16213
1249,C.Spiller,2011,1,20,9,11,27,11,BUF,5.6,1.2,0.0,2.2,10.6,0.0,31.36,1.44,0.0,4.84,112.36,0.0,-1.5,3.29146
1250,C.Spiller,2011,0,21,10,7,44,11,BUF,6.0,1.4,0.0,2.0,12.0,0.0,36.0,1.96,0.0,4.0,144.0,0.0,0.1,3.87507
1251,C.Spiller,2011,0,18,11,8,35,11,BUF,3.8,1.0,0.0,1.8,10.2,0.0,14.44,1.0,0.0,3.24,104.04,0.0,2.0,2.56037
1252,C.Spiller,2011,0,20,12,24,28,11,BUF,1.6,1.2,0.0,1.8,13.2,0.0,2.56,1.44,0.0,3.24,174.24,0.0,7.0,3.35372
1253,C.Spiller,2011,1,12,13,17,23,12,BUF,12.6,5.0,0.0,1.4,8.4,0.0,158.76,25.0,0.0,1.96,70.56,0.0,14.2,2.10864
1254,C.Spiller,2011,0,28,14,10,37,12,BUF,29.2,7.8,0.2,1.6,10.4,0.0,852.64,60.84,0.04,2.56,108.16,0.0,5.6,5.15871
1255,C.Spiller,2011,1,18,15,23,30,12,BUF,37.4,9.8,0.2,2.2,12.4,0.0,1398.76,96.04,0.04,4.84,153.76,0.0,28.7,7.67056
1256,C.Spiller,2011,1,25,16,40,14,12,BUF,55.4,12.0,0.4,4.0,27.6,0.2,3069.16,144.0,0.16,16.0,761.76,0.04,19.8,13.89854
1257,C.Spiller,2011,0,19,17,21,49,1,BUF,77.2,14.6,0.6,4.0,29.4,0.2,5959.84,213.16,0.36,16.0,864.36,0.04,16.0,11.52857
1258,C.Spiller,2012,0,20,1,28,48,9,BUF,78.2,13.4,0.6,4.2,34.4,0.4,6115.24,179.56,0.36,17.64,1183.36,0.16,23.4,13.06874
1259,C.Spiller,2012,1,26,2,35,17,9,BUF,95.4,13.4,0.6,4.0,35.6,0.4,9101.16,179.56,0.36,16.0,1267.36,0.16,29.0,15.66495
1260,C.Spiller,2012,0,3,3,24,14,9,BUF,110.8,14.0,1.0,4.0,43.0,0.4,12276.64,196.0,1.0,16.0,1849.0,0.16,11.8,15.89161
1261,C.Spiller,2012,1,19,4,28,52,9,BUF,95.8,12.4,0.8,2.6,36.2,0.4,9177.64,153.76,0.64,6.76,1310.44,0.16,1.8,13.25406
1262,C.Spiller,2012,0,30,5,3,45,10,BUF,80.2,10.8,0.6,2.6,31.8,0.4,6432.04,116.64,0.36,6.76,1011.24,0.16,2.4,8.22189
1263,C.Spiller,2012,0,29,6,19,16,10,BUF,73.0,9.6,0.6,1.8,23.8,0.2,5329.0,92.16,0.36,3.24,566.44,0.04,17.0,9.02093
1264,C.Spiller,2012,1,12,7,34,35,10,BUF,56.8,9.2,0.6,2.2,23.2,0.2,3226.24,84.64,0.36,4.84,538.24,0.04,10.2,12.16216
1265,C.Spiller,2012,0,9,9,9,21,11,BUF,46.2,8.6,0.2,2.8,20.2,0.2,2134.44,73.96,0.04,7.84,408.04,0.04,10.2,6.18367
1266,C.Spiller,2012,0,19,10,31,37,11,BUF,50.8,9.0,0.2,3.4,24.4,0.0,2580.64,81.0,0.04,11.56,595.36,0.0,13.1,9.74894
1267,C.Spiller,2012,1,18,11,19,14,11,BUF,58.2,9.2,0.2,3.8,35.6,0.0,3387.24,84.64,0.04,14.44,1267.36,0.0,13.0,7.99192
1268,C.Spiller,2012,0,10,12,13,20,11,BUF,71.6,12.2,0.2,4.4,43.4,0.0,5126.56,148.84,0.04,19.36,1883.56,0.0,10.3,10.62179
1269,C.Spiller,2012,1,11,13,34,18,12,BUF,75.4,12.6,0.0,3.8,38.2,0.0,5685.16,158.76,0.0,14.44,1459.24,0.0,14.4,13.46862
1270,C.Spiller,2012,1,32,14,12,15,12,BUF,76.8,13.0,0.2,2.8,33.2,0.0,5898.24,169.0,0.04,7.84,1102.24,0.0,5.2,11.69655
1271,C.Spiller,2012,1,31,15,17,50,12,BUF,76.4,13.2,0.2,2.0,23.6,0.0,5836.96,174.24,0.04,4.0,556.96,0.0,16.1,9.78178
1272,C.Spiller,2012,0,18,16,10,24,12,BUF,83.0,14.8,0.4,1.8,11.0,0.0,6889.0,219.04,0.16,3.24,121.0,0.0,17.3,8.4165
1273,C.Spiller,2012,1,20,17,28,9,12,BUF,92.4,14.8,0.4,2.0,10.2,0.0,8537.76,219.04,0.16,4.0,104.04,0.0,17.1,15.77053
1274,C.Spiller,2013,1,19,1,21,23,9,BUF,82.8,16.8,0.4,2.2,25.4,0.2,6855.84,282.24,0.16,4.84,645.16,0.04,3.5,10.62649
1275,C.Spiller,2013,1,14,2,24,23,9,BUF,75.6,17.4,0.2,3.0,26.8,0.2,5715.36,302.76,0.04,9.0,718.24,0.04,12.9,12.44818
1276,C.Spiller,2013,0,20,3,20,27,9,BUF,88.8,19.2,0.2,3.6,29.0,0.2,7885.44,368.64,0.04,12.96,841.0,0.04,-3.0,10.08014
1277,C.Spiller,2013,1,1,4,23,20,9,BUF,70.0,17.8,0.0,3.2,29.6,0.2,4900.0,316.84,0.0,10.24,876.16,0.04,7.7,11.13093
1278,C.Spiller,2013,0,3,5,24,37,10,BUF,57.8,18.0,0.0,2.4,22.6,0.2,3340.84,324.0,0.0,5.76,510.76,0.04,12.6,12.77928
1279,C.Spiller,2013,1,2,6,24,27,10,BUF,59.2,14.8,0.2,2.0,8.2,0.0,3504.64,219.04,0.04,4.0,67.24,0.0,6.6,10.45925
1280,C.Spiller,2013,0,18,7,23,21,10,BUF,62.0,13.4,0.2,1.4,7.6,0.0,3844.0,179.56,0.04,1.96,57.76,0.0,0.7,7.42862
1281,C.Spiller,2013,1,26,9,13,23,11,BUF,43.6,11.4,0.2,1.2,1.6,0.0,1900.96,129.96,0.04,1.44,2.56,0.0,15.5,5.7924
1282,C.Spiller,2013,0,4,10,10,23,11,BUF,65.0,11.8,0.2,1.4,9.2,0.0,4225.0,139.24,0.04,1.96,84.64,0.0,3.4,5.41197
1283,C.Spiller,2013,1,20,11,37,14,11,BUF,54.2,8.8,0.2,2.0,11.4,0.0,2937.64,77.44,0.04,4.0,129.96,0.0,1.6,11.55541
1284,C.Spiller,2013,1,13,13,31,34,12,BUF,42.2,9.8,0.0,2.4,13.4,0.0,1780.84,96.04,0.0,5.76,179.56,0.0,21.7,9.36957
1285,C.Spiller,2013,0,16,14,6,27,12,BUF,61.0,10.8,0.2,2.4,12.8,0.0,3721.0,116.64,0.04,5.76,163.84,0.0,4.8,5.82255
1286,C.Spiller,2013,0,11,15,27,20,12,BUF,63.2,11.8,0.2,2.0,18.8,0.0,3994.24,139.24,0.04,4.0,353.44,0.0,6.8,9.76843
1287,C.Spiller,2013,1,18,16,19,0,12,BUF,53.4,12.0,0.2,1.8,11.2,0.0,2851.56,144.0,0.04,3.24,125.44,0.0,8.3,9.54894
1288,C.Spiller,2013,0,19,17,20,34,12,BUF,64.2,14.4,0.2,1.8,14.2,0.0,4121.64,207.36,0.04,3.24,201.64,0.0,13.3,8.13314
1289,C.Spiller,2014,0,5,1,23,20,9,BUF,84.0,15.6,0.2,2.4,17.8,0.0,7056.0,243.36,0.04,5.76,316.84,0.0,12.4,12.11528
1290,C.Spiller,2014,1,18,2,29,10,9,BUF,64.8,15.6,0.0,2.6,18.4,0.2,4199.04,243.36,0.0,6.76,338.56,0.04,7.8,11.37497
1291,C.Spiller,2014,1,28,3,10,22,9,BUF,74.2,15.8,0.0,2.6,15.0,0.2,5505.64,249.64,0.0,6.76,225.0,0.04,6.2,9.40246
1292,C.Spiller,2014,0,9,4,17,23,9,BUF,65.8,15.2,0.0,3.0,22.2,0.2,4329.64,231.04,0.0,9.0,492.84,0.04,6.4,7.82269
1293,C.Spiller,2014,0,6,5,17,14,10,BUF,62.4,14.2,0.0,3.0,21.8,0.2,3893.76,201.64,0.0,9.0,475.24,0.04,3.2,9.06818
1294,C.Spiller,2014,1,19,6,22,37,10,BUF,42.8,12.2,0.0,2.6,21.2,0.2,1831.84,148.84,0.0,6.76,449.44,0.04,-0.1,8.88656
1295,C.Spiller,2014,1,8,7,17,16,10,BUF,36.0,10.4,0.0,2.0,19.0,0.0,1296.0,108.16,0.0,4.0,361.0,0.0,5.6,7.211
1296,C.Spiller,2014,0,27,16,24,26,12,BUF,32.8,8.2,0.0,2.0,17.8,0.0,1075.84,67.24,0.0,4.0,316.84,0.0,-1.0,6.05783
1297,C.Spiller,2014,0,19,17,17,9,12,BUF,27.0,7.0,0.0,2.2,13.2,0.0,729.0,49.0,0.0,4.84,174.24,0.0,1.9,5.77249
1298,C.Taylor,2010,0,21,2,27,20,9,CHI,14.5,4.5,0.0,1.5,22.0,0.0,210.25,20.25,0.0,2.25,484.0,0.0,1.5,6.57383
1299,C.Taylor,2010,1,7,3,20,17,9,CHI,3.0,2.0,0.0,1.0,4.5,0.0,9.0,4.0,0.0,1.0,20.25,0.0,0.9,3.18455
1300,C.Taylor,2010,0,22,4,3,17,10,CHI,4.5,1.5,0.0,0.0,0.0,0.0,20.25,2.25,0.0,0.0,0.0,0.0,2.2,1.8024
1301,C.Taylor,2010,0,14,5,23,6,10,CHI,11.0,1.5,0.0,0.0,0.0,0.0,121.0,2.25,0.0,0.0,0.0,0.0,5.4,4.23671
1302,C.Taylor,2010,1,31,6,20,23,10,CHI,21.8,7.4,0.0,1.4,12.8,0.0,475.24,54.76,0.0,1.96,163.84,0.0,3.5,5.11631
1303,C.Taylor,2010,1,24,7,14,17,10,CHI,22.2,6.4,0.0,1.0,4.8,0.0,492.84,40.96,0.0,1.0,23.04,0.0,3.0,4.92272
1304,C.Taylor,2010,0,17,9,22,19,11,CHI,25.0,6.2,0.0,1.0,5.0,0.0,625.0,38.44,0.0,1.0,25.0,0.0,8.7,3.73143
1305,C.Taylor,2010,1,8,10,27,13,11,CHI,25.8,7.6,0.2,1.2,7.8,0.0,665.64,57.76,0.04,1.44,60.84,0.0,4.1,5.31097
1306,C.Taylor,2010,0,18,11,16,0,11,CHI,28.0,9.2,0.2,1.8,9.4,0.0,784.0,84.64,0.04,3.24,88.36,0.0,1.0,7.20509
1307,C.Taylor,2010,1,23,12,31,26,11,CHI,21.4,7.8,0.2,1.4,7.2,0.0,457.96,60.84,0.04,1.96,51.84,0.0,-0.3,6.87808
1308,C.Taylor,2010,0,6,13,24,20,12,CHI,14.6,8.2,0.2,1.2,6.4,0.0,213.16,67.24,0.04,1.44,40.96,0.0,12.4,5.12179
1309,C.Taylor,2010,1,19,14,7,36,12,CHI,17.2,9.4,0.4,1.8,10.6,0.0,295.84,88.36,0.16,3.24,112.36,0.0,6.9,5.58807
1310,C.Taylor,2010,0,8,15,40,14,12,CHI,14.8,8.0,0.4,1.8,9.4,0.0,219.04,64.0,0.16,3.24,88.36,0.0,0.5,7.56192
1311,C.Taylor,2010,1,20,16,38,34,12,CHI,9.2,8.0,0.4,1.2,7.8,0.0,84.64,64.0,0.16,1.44,60.84,0.0,0.4,8.71889
1312,C.Taylor,2010,0,7,17,3,10,1,CHI,8.0,6.6,0.4,1.2,7.8,0.0,64.0,43.56,0.16,1.44,60.84,0.0,1.1,5.90696
1313,C.Taylor,2011,0,24,2,21,22,9,ARI,10.8,6.0,0.4,1.2,7.8,0.0,116.64,36.0,0.16,1.44,60.84,0.0,0.0,6.55927
1314,C.Taylor,2011,0,31,3,10,13,9,ARI,4.2,4.4,0.2,0.2,1.6,0.0,17.64,19.36,0.04,0.04,2.56,0.0,3.2,3.86219
1315,C.Taylor,2011,0,1,8,27,30,10,ARI,8.0,5.4,0.0,0.2,2.4,0.0,64.0,29.16,0.0,0.04,5.76,0.0,0.6,6.25843
1316,C.Taylor,2011,1,32,9,19,13,11,ARI,7.6,3.4,0.0,0.4,3.0,0.0,57.76,11.56,0.0,0.16,9.0,0.0,1.6,3.092
1317,C.Taylor,2011,0,23,10,21,17,11,ARI,8.4,3.0,0.0,0.6,4.6,0.0,70.56,9.0,0.0,0.36,21.16,0.0,1.7,3.18209
1318,C.Taylor,2011,0,30,11,7,23,11,ARI,6.2,2.4,0.0,0.8,8.0,0.0,38.44,5.76,0.0,0.64,64.0,0.0,3.4,1.5755
1319,C.Taylor,2011,0,32,12,23,20,11,ARI,13.0,2.4,0.0,0.8,8.0,0.0,169.0,5.76,0.0,0.64,64.0,0.0,-0.3,3.64118
1320,C.Taylor,2011,1,30,14,21,19,12,ARI,9.2,1.2,0.0,1.0,4.8,0.0,84.64,1.44,0.0,1.0,23.04,0.0,1.3,2.55831
1321,C.Taylor,2011,1,3,15,20,17,12,ARI,8.6,1.0,0.0,1.2,6.8,0.0,73.96,1.0,0.0,1.44,46.24,0.0,2.0,2.78811
1322,C.Taylor,2011,0,2,16,16,23,12,ARI,7.6,1.0,0.0,1.6,8.6,0.0,57.76,1.0,0.0,2.56,73.96,0.0,1.9,2.99832
1323,C.Taylor,2011,1,31,17,23,20,1,ARI,7.6,1.0,0.0,1.8,9.0,0.0,57.76,1.0,0.0,3.24,81.0,0.0,7.4,3.37894
1324,C.Wells,2010,0,28,4,10,41,10,ARI,37.5,7.0,0.0,0.0,0.0,0.0,1406.25,49.0,0.0,0.0,0.0,0.0,2.5,6.64831
1325,C.Wells,2010,1,15,5,30,20,10,ARI,9.5,2.5,0.0,0.5,3.0,0.0,90.25,6.25,0.0,0.25,9.0,0.0,2.0,3.74699
1326,C.Wells,2010,0,31,7,10,22,10,ARI,17.5,10.0,0.0,0.5,2.5,0.0,306.25,100.0,0.0,0.25,6.25,0.0,11.4,7.88135
1327,C.Wells,2010,1,16,8,35,38,10,ARI,27.0,7.0,0.5,0.0,0.0,0.0,729.0,49.0,0.25,0.0,0.0,0.0,12.4,6.45427
1328,C.Wells,2010,0,8,9,24,27,11,ARI,46.6,13.8,0.4,0.6,5.0,0.0,2171.56,190.44,0.16,0.36,25.0,0.0,-0.2,11.39096
1329,C.Wells,2010,0,26,11,13,31,11,ARI,31.2,11.2,0.4,0.6,5.0,0.0,973.44,125.44,0.16,0.36,25.0,0.0,3.9,7.09342
1330,C.Wells,2010,1,30,12,6,27,11,ARI,35.2,11.8,0.4,0.4,3.8,0.0,1239.04,139.24,0.16,0.16,14.44,0.0,5.6,6.50364
1331,C.Wells,2010,1,32,13,6,19,12,ARI,30.8,8.8,0.4,0.4,11.4,0.0,948.64,77.44,0.16,0.16,129.96,0.0,2.4,6.34802
1332,C.Wells,2010,1,25,14,43,13,12,ARI,24.8,6.6,0.2,0.4,11.4,0.0,615.04,43.56,0.04,0.16,129.96,0.0,1.6,8.08211
1333,C.Wells,2010,0,14,15,12,19,12,ARI,18.0,4.6,0.0,0.2,8.6,0.0,324.0,21.16,0.0,0.04,73.96,0.0,1.1,4.19914
1334,C.Wells,2010,1,21,16,27,26,12,ARI,20.6,6.0,0.0,0.2,8.6,0.0,424.36,36.0,0.0,0.04,73.96,0.0,4.7,6.22289
1335,C.Wells,2010,0,30,17,7,38,1,ARI,22.2,6.6,0.0,0.2,8.6,0.0,492.84,43.56,0.0,0.04,73.96,0.0,2.2,4.46542
1336,C.Wells,2011,1,14,1,28,21,9,ARI,22.8,6.6,0.0,0.2,1.2,0.0,519.84,43.56,0.0,0.04,1.44,0.0,16.2,4.44636
1337,C.Wells,2011,0,24,2,21,22,9,ARI,36.0,9.6,0.2,1.0,3.6,0.0,1296.0,92.16,0.04,1.0,12.96,0.0,15.3,7.64014
1338,C.Wells,2011,1,22,4,27,31,10,ARI,51.4,11.2,0.4,1.0,3.6,0.0,2641.96,125.44,0.16,1.0,12.96,0.0,29.8,8.72429
1339,C.Wells,2011,0,8,5,10,34,10,ARI,76.8,15.0,1.0,1.0,3.6,0.0,5898.24,225.0,1.0,1.0,12.96,0.0,10.0,7.26212
1340,C.Wells,2011,1,4,7,20,32,10,ARI,79.4,16.8,1.2,1.0,3.6,0.0,6304.36,282.24,1.44,1.0,12.96,0.0,4.2,9.66177
1341,C.Wells,2011,0,1,8,27,30,10,ARI,84.6,18.2,1.2,0.8,2.4,0.0,7157.16,331.24,1.44,0.64,5.76,0.0,14.3,13.34914
1342,C.Wells,2011,1,32,9,19,13,11,ARI,83.2,19.0,1.2,0.0,0.0,0.0,6922.24,361.0,1.44,0.0,0.0,0.0,3.3,10.2895
